u,v,key,osmid,oneway,name,highway,reversed,length,lanes,geometry,service,access
2062618740,2062618669,0,702926085,False,,residential,True,68.122,,"LINESTRING (105.8153764 21.0342787, 105.815507 21.0342534, 105.8160144 21.0341351)",,
2062618841,10178328346,0,195844869,False,Ngõ 1 Vạn Phúc,residential,False,57.772,,"LINESTRING (105.8151192 21.0342052, 105.8149866 21.0337006)",,
2062618841,106099274,0,"[195844868, 702926084]",False,Ngách 19/2 Liễu Giai,residential,False,78.054,,"LINESTRING (105.8151192 21.0342052, 105.81472 21.034299, 105.8147965 21.0346086)",alley,
2062618841,2062618740,0,"[684288617, 195844868]",False,Ngách 19/18 Liễu Giai,residential,"[False, True]",37.933,,"LINESTRING (105.8151192 21.0342052, 105.8153346 21.0341515, 105.8153764 21.0342787)",,
2062620786,106099276,0,11838506,False,Ngõ 19 Liễu Giai,residential,False,40.327,,"LINESTRING (105.8156845 21.0344128, 105.8160597 21.0343185)",,
2062620786,2062622260,0,702926086,False,,residential,False,26.873,,"LINESTRING (105.8156845 21.0344128, 105.8157417 21.0346485)",,
2062620786,6410707193,0,11838506,False,Ngõ 19 Liễu Giai,residential,True,28.286,,"LINESTRING (105.8156845 21.0344128, 105.8155346 21.0344469, 105.8154194 21.0344718)",,
2062620805,10178328347,0,140349736,False,Ngõ 3 Vạn Phúc,residential,False,36.631,,"LINESTRING (105.8159058 21.0338215, 105.8158251 21.0335008)",,
2062620805,2062618669,0,140349736,False,Ngõ 3 Vạn Phúc,residential,True,36.647,,"LINESTRING (105.8159058 21.0338215, 105.8160144 21.0341351)",,
2062620805,2062620806,0,195845843,False,,residential,False,68.158,,"LINESTRING (105.8159058 21.0338215, 105.8152655 21.0339577)",,
2062620806,2062620805,0,195845843,False,,residential,True,68.158,,"LINESTRING (105.8152655 21.0339577, 105.8159058 21.0338215)",,
2062622260,2062620786,0,702926086,False,,residential,True,26.873,,"LINESTRING (105.8157417 21.0346485, 105.8156845 21.0344128)",,
2062622260,2062618385,0,195844864,False,,residential,True,61.794000000000004,,"LINESTRING (105.8157417 21.0346485, 105.8155925 21.0346772, 105.8151566 21.0347513)",,
2062622260,2062618180,0,"[195844861, 702926086]",False,,residential,"[False, True]",63.358000000000004,,"LINESTRING (105.8157417 21.0346485, 105.8157534 21.0346965, 105.8162921 21.0345617)",,
2062830314,2062830317,0,195877081,False,,residential,False,54.852,,"LINESTRING (105.815912 21.0350099, 105.8153955 21.0351145)",,
2062830314,2062830389,0,195877096,False,,residential,False,20.041,,"LINESTRING (105.815912 21.0350099, 105.8158773 21.0348326)",,
2062830314,5716626121,0,703103706,False,,residential,True,50.881,,"LINESTRING (105.815912 21.0350099, 105.8163892 21.034905)",,
2062830317,2062830314,0,195877081,False,,residential,True,54.852,,"LINESTRING (105.8153955 21.0351145, 105.815912 21.0350099)",,
2062830317,2062830360,0,"[195877082, 234564822]",False,,residential,False,68.121,,"LINESTRING (105.8153955 21.0351145, 105.8154072 21.035171, 105.8154448 21.0353041, 105.8158843 21.0352268)",,
2062830317,2062830389,0,"[195877097, 234564822]",False,,residential,True,78.77300000000001,,"LINESTRING (105.8153955 21.0351145, 105.8153583 21.0349795, 105.8153452 21.0349264, 105.8158547 21.0348166, 105.8158773 21.0348326)",,
2062830360,2062830317,0,"[195877082, 234564822]",False,,residential,True,68.121,,"LINESTRING (105.8158843 21.0352268, 105.8154448 21.0353041, 105.8154072 21.035171, 105.8153955 21.0351145)",,
2062830389,2062830314,0,195877096,False,,residential,True,20.041,,"LINESTRING (105.8158773 21.0348326, 105.815912 21.0350099)",,
2062830389,2062830396,0,195877096,False,,residential,False,20.192,,"LINESTRING (105.8158773 21.0348326, 105.815899 21.0348361, 105.8160657 21.0347946)",,
2062830389,2062830317,0,"[195877097, 234564822]",False,,residential,False,78.773,,"LINESTRING (105.8158773 21.0348326, 105.8158547 21.0348166, 105.8153452 21.0349264, 105.8153583 21.0349795, 105.8153955 21.0351145)",,
2062830396,2062830389,0,195877096,False,,residential,True,20.192,,"LINESTRING (105.8160657 21.0347946, 105.815899 21.0348361, 105.8158773 21.0348326)",,
2091852926,10302026133,0,228474145,False,Phố Đội Cấn,secondary,False,28.464,2,"LINESTRING (105.8145488 21.0373904, 105.8147906 21.0372696)",,
2091852926,5716479697,0,228474145,False,Phố Đội Cấn,secondary,True,52.151,2,"LINESTRING (105.8145488 21.0373904, 105.8144664 21.0374192, 105.8143811 21.0374593, 105.8141707 21.0375752, 105.814107 21.0376116)",,
2091852936,10302026141,0,98837093,True,Đường Văn Cao,primary,False,30.259,2,"LINESTRING (105.8150405 21.0375771, 105.8149478 21.0373191)",,
2091852936,10302026155,0,199150510,True,,primary_link,False,19.125,2,"LINESTRING (105.8150405 21.0375771, 105.8148698 21.0375123)",,
2175079235,3341124609,0,327363839,False,,residential,False,39.377,,"LINESTRING (105.8183886 21.0420689, 105.8183841 21.0417148)",,
2175079235,6600987091,0,397017618,True,,primary_link,False,17.667,2,"LINESTRING (105.8183886 21.0420689, 105.8185586 21.0420773)",,
2195289142,446009103,0,37567094,True,Đường Văn Cao,primary,False,24.751,2,"LINESTRING (105.8152145 21.0374458, 105.8152786 21.0376602)",,
2195289151,10302026150,0,209301467,True,,primary_link,False,37.19,2,"LINESTRING (105.8154275 21.0369038, 105.8153041 21.0372178)",,
2195289151,3382291976,0,703141278,False,Phố Đội Cấn,secondary,False,64.075,2,"LINESTRING (105.8154275 21.0369038, 105.8159554 21.036605)",,
2195289151,10302026140,0,703141278,False,Phố Đội Cấn,secondary,True,25.555,2,"LINESTRING (105.8154275 21.0369038, 105.815214 21.0370183)",,
2428074053,5719140502,0,601901835,False,,service,False,9.954,,"LINESTRING (105.8194359 21.0342477, 105.8194339 21.0343372)",,
2428074053,5719140509,0,601901835,False,,service,True,14.691,,"LINESTRING (105.8194359 21.0342477, 105.819426 21.0341159)",,
2428074053,8341770151,0,601901834,False,,service,True,45.112,,"LINESTRING (105.8194359 21.0342477, 105.8195346 21.0342412, 105.8196747 21.0342299, 105.8197634 21.0342292, 105.8198696 21.0342233)",,
2428074060,6410707201,0,234564818,False,,residential,True,9.297,,"LINESTRING (105.817481 21.0339883, 105.8175127 21.0340665)",,
2428074065,2428074075,0,234564823,False,,service,True,91.307,,"LINESTRING (105.8179247 21.0342109, 105.8181899 21.0341956, 105.8181932 21.0343155, 105.8186787 21.034309)",parking_aisle,
2428074075,2428074162,0,195844850,False,,service,False,44.001999999999995,,"LINESTRING (105.8186787 21.034309, 105.8187207 21.0344807, 105.8186932 21.0346988)",alley,
2428074075,2062617518,0,"[195844850, 702926082]",False,Ngõ 65 Vạn Bảo,service,True,199.411,,"LINESTRING (105.8186787 21.034309, 105.8186284 21.0342578, 105.8185503 21.0342123, 105.8185033 21.0341898, 105.8184815 21.0341425, 105.818483 21.0340548, 105.8184658 21.0339858, 105.8184454 21.0339596, 105.8183062 21.0339169, 105.8180241 21.0338296, 105.8178178 21.0337293, 105.8176166 21.0337018, 105.8174288 21.0336667, 105.8172545 21.033713, 105.8170689 21.0337505)",alley,
2428074075,2428074065,0,234564823,False,,service,False,91.307,,"LINESTRING (105.8186787 21.034309, 105.8181932 21.0343155, 105.8181899 21.0341956, 105.8179247 21.0342109)",parking_aisle,
2428074086,5719140502,0,234564820,False,,service,True,46.708,,"LINESTRING (105.8198834 21.0343166, 105.8194339 21.0343372)",parking_aisle,
2428074086,2428074184,0,234564824,False,,service,False,49.479,,"LINESTRING (105.8198834 21.0343166, 105.8199552 21.0347565)",,
2428074086,8341770151,0,234564824,False,,service,True,10.479,,"LINESTRING (105.8198834 21.0343166, 105.8198786 21.034272, 105.8198696 21.0342233)",,
2428074112,2428074165,0,234564808,False,,service,True,16.972,,"LINESTRING (105.8184997 21.03454, 105.8185066 21.0346925)",parking_aisle,
2428074145,6603125169,0,234564818,False,,residential,False,17.703,,"LINESTRING (105.8177827 21.0346459, 105.8177201 21.0344978)",,
2428074162,2428074182,0,195844850,False,,service,False,9.462,,"LINESTRING (105.8186932 21.0346988, 105.8187428 21.0347702)",alley,
2428074162,2428074165,0,234564817,False,,service,False,19.379,,"LINESTRING (105.8186932 21.0346988, 105.8185066 21.0346925)",parking_aisle,
2428074162,2428074075,0,195844850,False,,service,True,44.001999999999995,,"LINESTRING (105.8186932 21.0346988, 105.8187207 21.0344807, 105.8186787 21.034309)",alley,
2428074165,2428074112,0,234564808,False,,service,False,16.972,,"LINESTRING (105.8185066 21.0346925, 105.8184997 21.03454)",parking_aisle,
2428074165,2428074167,0,234564817,False,,service,False,17.497,,"LINESTRING (105.8185066 21.0346925, 105.8183382 21.0347)",parking_aisle,
2428074165,2428074162,0,234564817,False,,service,True,19.379,,"LINESTRING (105.8185066 21.0346925, 105.8186932 21.0346988)",parking_aisle,
2428074167,2428074165,0,234564817,False,,service,True,17.497,,"LINESTRING (105.8183382 21.0347, 105.8185066 21.0346925)",parking_aisle,
2428074182,2428074162,0,195844850,False,,service,True,9.462,,"LINESTRING (105.8187428 21.0347702, 105.8186932 21.0346988)",alley,
2428074182,2428074188,0,234564821,False,,service,False,68.568,,"LINESTRING (105.8187428 21.0347702, 105.8194033 21.0347563)",parking_aisle,
2428074182,309818611,0,195844850,False,,service,False,73.086,,"LINESTRING (105.8187428 21.0347702, 105.8187301 21.0348862, 105.8187117 21.0354266)",alley,
2428074183,2428074184,0,234564824,False,,service,True,11.657,,"LINESTRING (105.8200675 21.0347586, 105.8199552 21.0347565)",,
2428074184,2428074188,0,234564821,False,,service,True,57.279,,"LINESTRING (105.8199552 21.0347565, 105.8194033 21.0347563)",parking_aisle,
2428074184,2428074183,0,234564824,False,,service,False,11.657,,"LINESTRING (105.8199552 21.0347565, 105.8200675 21.0347586)",,
2428074184,2428074086,0,234564824,False,,service,True,49.479,,"LINESTRING (105.8199552 21.0347565, 105.8198834 21.0343166)",,
2428074188,2428074184,0,234564821,False,,service,False,57.279,,"LINESTRING (105.8194033 21.0347563, 105.8199552 21.0347565)",parking_aisle,
2428074188,2428074182,0,234564821,False,,service,True,68.568,,"LINESTRING (105.8194033 21.0347563, 105.8187428 21.0347702)",parking_aisle,
2428074188,5719140502,0,234564820,False,,service,False,49.111000000000004,,"LINESTRING (105.8194033 21.0347563, 105.8193623 21.0344604, 105.8193764 21.0344139, 105.8193984 21.0343706, 105.8194339 21.0343372)",parking_aisle,
2428074244,6642019894,0,234564815,False,,service,True,106.963,,"LINESTRING (105.8199921 21.0351781, 105.8191424 21.0352073, 105.8191524 21.0353421, 105.8191552 21.0353752)",driveway,
2428074479,2428074481,0,234564825,False,,service,False,3.912,,"LINESTRING (105.8196843 21.0358743, 105.8196485 21.0358853)",driveway,
2428074479,5716626136,0,601484972,False,,service,False,24.439,,"LINESTRING (105.8196843 21.0358743, 105.8199155 21.035916)",,
2428074479,6644148842,0,234564825,False,,service,True,60.474000000000004,,"LINESTRING (105.8196843 21.0358743, 105.8196887 21.0357864, 105.8196892 21.0357356, 105.8196867 21.0356793, 105.8196871 21.0356321, 105.819656 21.035332)",driveway,
2428074481,2428074599,0,234564812,False,,service,False,68.887,,"LINESTRING (105.8196485 21.0358853, 105.8196698 21.0365045)",driveway,
2428074481,2428074483,0,234564825,False,,service,False,25.747,,"LINESTRING (105.8196485 21.0358853, 105.819401 21.0359011)",driveway,
2428074481,2428074479,0,234564825,False,,service,True,3.912,,"LINESTRING (105.8196485 21.0358853, 105.8196843 21.0358743)",driveway,
2428074483,2428074481,0,234564825,False,,service,True,25.747,,"LINESTRING (105.819401 21.0359011, 105.8196485 21.0358853)",driveway,
2428074509,2428074509,0,234564826,False,,service,False,111.472,,"LINESTRING (105.8165788 21.0360694, 105.8164361 21.0358539, 105.8164524 21.0358115, 105.8165362 21.0357691, 105.8166667 21.03573, 105.8167238 21.035768, 105.8167937 21.0359377, 105.8165788 21.0360694)",driveway,
2428074509,2428074509,1,234564826,False,,service,True,111.47200000000001,,"LINESTRING (105.8165788 21.0360694, 105.8167937 21.0359377, 105.8167238 21.035768, 105.8166667 21.03573, 105.8165362 21.0357691, 105.8164524 21.0358115, 105.8164361 21.0358539, 105.8165788 21.0360694)",driveway,
2428074509,2428074527,0,234564826,False,,service,True,17.578,,"LINESTRING (105.8165788 21.0360694, 105.8166494 21.036176, 105.8166678 21.0362039)",driveway,
2428074527,445252360,0,703141278,False,Phố Đội Cấn,secondary,False,29.688,2,"LINESTRING (105.8166678 21.0362039, 105.8169117 21.0360644)",,
2428074527,2428074509,0,234564826,False,,service,False,17.578,,"LINESTRING (105.8166678 21.0362039, 105.8166494 21.036176, 105.8165788 21.0360694)",driveway,
2428074527,5716626143,0,703141278,False,Phố Đội Cấn,secondary,True,33.037,2,"LINESTRING (105.8166678 21.0362039, 105.8164316 21.0363387, 105.8163959 21.0363584)",,
2428074599,2428074481,0,234564812,False,,service,True,68.887,,"LINESTRING (105.8196698 21.0365045, 105.8196485 21.0358853)",driveway,
2625487077,6644148842,0,693491243,False,Phố Đội Cấn,secondary,True,63.324,2,"LINESTRING (105.8202626 21.0352707, 105.819656 21.035332)",,
2631904560,5697944071,0,598667605,False,Ngõ 279 Phố Đội Cấn,residential,False,27.058,,"LINESTRING (105.8203956 21.0363509, 105.8204044 21.0365941)",,
2631904560,2631904572,0,257715210,False,,service,False,49.96,,"LINESTRING (105.8203956 21.0363509, 105.8202589 21.0363722, 105.8202528 21.0363361, 105.8199566 21.0363984)",alley,
2631904570,2631904572,0,257715210,False,,service,True,23.516000000000002,,"LINESTRING (105.8197975 21.0364784, 105.8197832 21.0364348, 105.8199566 21.0363984)",alley,
2631904572,2631904580,0,257715211,False,,service,False,13.093,,"LINESTRING (105.8199566 21.0363984, 105.8199962 21.0365102)",alley,
2631904572,2631904570,0,257715210,False,,service,False,23.516000000000002,,"LINESTRING (105.8199566 21.0363984, 105.8197832 21.0364348, 105.8197975 21.0364784)",alley,
2631904572,2631904560,0,257715210,False,,service,True,49.96,,"LINESTRING (105.8199566 21.0363984, 105.8202528 21.0363361, 105.8202589 21.0363722, 105.8203956 21.0363509)",alley,
2631904578,2631904586,0,257715211,False,,service,True,22.805,,"LINESTRING (105.8201962 21.0366324, 105.8201491 21.0366017, 105.8200333 21.036615, 105.8200189 21.0365746)",alley,
2631904580,2631904586,0,257715211,False,,service,False,7.539,,"LINESTRING (105.8199962 21.0365102, 105.8200189 21.0365746)",alley,
2631904580,2631904572,0,257715211,False,,service,True,13.093,,"LINESTRING (105.8199962 21.0365102, 105.8199566 21.0363984)",alley,
2631904580,2631904582,0,257715212,False,,service,False,21.352,,"LINESTRING (105.8199962 21.0365102, 105.8197975 21.03656)",alley,
2631904580,2631904584,0,257715213,False,,service,False,16.768,,"LINESTRING (105.8199962 21.0365102, 105.8201532 21.0364746)",alley,
2631904582,2631904580,0,257715212,False,,service,True,21.352,,"LINESTRING (105.8197975 21.03656, 105.8199962 21.0365102)",alley,
2631904584,2631904580,0,257715213,False,,service,True,16.768,,"LINESTRING (105.8201532 21.0364746, 105.8199962 21.0365102)",alley,
2631904586,2631904580,0,257715211,False,,service,True,7.539,,"LINESTRING (105.8200189 21.0365746, 105.8199962 21.0365102)",alley,
2631904586,2631904587,0,257715214,False,,service,False,20.478,,"LINESTRING (105.8200189 21.0365746, 105.8202121 21.0365372)",alley,
2631904586,2631904578,0,257715211,False,,service,False,22.805,,"LINESTRING (105.8200189 21.0365746, 105.8200333 21.036615, 105.8201491 21.0366017, 105.8201962 21.0366324)",alley,
2631904587,2631904586,0,257715214,False,,service,True,20.478,,"LINESTRING (105.8202121 21.0365372, 105.8200189 21.0365746)",alley,
2631904591,2631904602,0,257715215,False,Ngách 155 Ngõ 189 Đường Hoàng Hoa Thám,service,False,3.965,,"LINESTRING (105.8202564 21.0368737, 105.8202188 21.03688)",alley,
2631904591,6610782574,0,704033032,False,,service,True,17.656,,"LINESTRING (105.8202564 21.0368737, 105.8204247 21.0368505)",,
2631904591,5697944071,0,1124926548,False,,service,True,43.266000000000005,,"LINESTRING (105.8202564 21.0368737, 105.820221 21.0366785, 105.8203404 21.0366184, 105.8203515 21.0366136, 105.8204044 21.0365941)",alley,
2631904602,2631904591,0,257715215,False,Ngách 155 Ngõ 189 Đường Hoàng Hoa Thám,service,True,3.965,,"LINESTRING (105.8202188 21.03688, 105.8202564 21.0368737)",alley,
2631904602,2631904604,0,257715216,False,,service,False,14.311,,"LINESTRING (105.8202188 21.03688, 105.8202731 21.0369983)",alley,
2631904602,445252557,0,257715215,False,Ngách 155 Ngõ 189 Đường Hoàng Hoa Thám,service,False,75.091,,"LINESTRING (105.8202188 21.03688, 105.8201067 21.0369011, 105.8199799 21.0369384, 105.8199318 21.0369428, 105.8199075 21.0369276, 105.8196534 21.037013, 105.8195661 21.0371011)",alley,
2631904604,2631904602,0,257715216,False,,service,True,14.311,,"LINESTRING (105.8202731 21.0369983, 105.8202188 21.03688)",alley,
2631904624,2631904628,0,257715218,False,Ngõ 285 Đội Cấn,service,False,30.387,,"LINESTRING (105.8185924 21.0365393, 105.818536 21.0363859, 105.818526 21.0362752)",alley,
2631904624,2631904651,0,257715218,False,Ngõ 285 Đội Cấn,service,True,31.653,,"LINESTRING (105.8185924 21.0365393, 105.8186708 21.0367032, 105.81871 21.0368018)",alley,
2631904624,2631904667,0,257715239,False,Ngõ 281 Đội Cấn,residential,True,71.198,,"LINESTRING (105.8185924 21.0365393, 105.8185578 21.0365598, 105.8185045 21.0365816, 105.8184514 21.0366037, 105.8184127 21.0366182, 105.8183453 21.036645, 105.8182743 21.036671, 105.8181912 21.0366921, 105.8181496 21.0367097, 105.818108 21.0367212, 105.8180671 21.0367267, 105.8180211 21.0367375, 105.8179903 21.0367488, 105.8179602 21.036774)",,
2631904628,2631904630,0,257715218,False,Ngõ 285 Đội Cấn,service,False,17.835,,"LINESTRING (105.818526 21.0362752, 105.818593 21.0361275)",alley,
2631904628,2631904624,0,257715218,False,Ngõ 285 Đội Cấn,service,True,30.387,,"LINESTRING (105.818526 21.0362752, 105.818536 21.0363859, 105.8185924 21.0365393)",alley,
2631904628,2631904687,0,257715221,False,,residential,False,41.179,,"LINESTRING (105.818526 21.0362752, 105.8183265 21.0362921, 105.8181307 21.0362771)",,
2631904630,2631904697,0,257715218,False,Ngõ 285 Đội Cấn,service,False,8.018,,"LINESTRING (105.818593 21.0361275, 105.8186286 21.0360635)",alley,
2631904630,2631904628,0,257715218,False,Ngõ 285 Đội Cấn,service,True,17.835,,"LINESTRING (105.818593 21.0361275, 105.818526 21.0362752)",alley,
2631904630,2631904696,0,257715230,False,,residential,False,76.422,,"LINESTRING (105.818593 21.0361275, 105.8183826 21.0360741, 105.8182518 21.0360371, 105.8181491 21.0361003, 105.8180136 21.0361177, 105.8178945 21.0360937)",,
